date,tx_count,l2_fee_eth,l1_gas_eth
2024-04-13,710650,7.178850639968007e-05,0.2421722376769919
2024-04-14,704671,3.429547325455364e-05,0.093382789678479
2024-04-15,713100,3.014842252672441e-05,0.116154054986571
2024-04-16,707109,2.8035522271849485e-05,0.094825792846197
2024-04-17,659899,3.08593183587666e-05,0.144086531230446
2024-04-18,654114,2.8466988383093528e-05,0.092846156453883
2024-04-19,701307,2.4340808293558327e-05,0.062044785924492
2024-04-20,616626,9.68595615885662e-06,0.038454242531313
2024-04-21,635133,1.0474572829964622e-05,0.036047515030947
2024-04-22,651148,2.1986324429697777e-05,0.078714256176003
2024-04-23,697843,2.401297030171932e-05,0.097857138146082
2024-04-24,688354,2.9201711515817107e-05,0.115519607886732
2024-04-25,703801,3.059668595141395e-05,0.097616382240531
2024-04-26,705169,2.6773113572334628e-05,0.062257222402788
2024-04-27,706053,2.787801373004653e-05,0.05252860892811
2024-04-28,709559,2.644509325505661e-05,0.059605231224567
2024-04-29,684543,2.751316075768641e-05,0.070809786554262
2024-04-30,809801,2.5090134468062917e-05,0.1108841858523
2024-05-01,836210,3.1614708262284175e-05,0.073315736516736
2024-05-02,697188,2.9123314252785024e-05,0.069471207969009
2024-05-03,615219,2.0244719617640126e-05,0.045889604481315
2024-05-04,520355,1.1907883637817204e-05,0.029554799896734
2024-05-05,514415,1.016044917139054e-05,0.028371337265859
2024-05-06,598710,2.1564878415200783e-05,0.051813786318693
2024-05-07,584269,2.924220221114617e-05,0.05902542499476
2024-05-08,576067,3.2137528440006794e-05,0.051383067128925
2024-05-09,564569,2.935874913247149e-05,0.045890098733598
2024-05-10,561471,3.0665375374170256e-05,0.060362498025606
2024-05-11,468283,4.295540093309605e-05,0.046750571308539
2024-05-12,444045,3.656164617644599e-05,0.041741401020249
2024-05-13,555034,3.3247161722556186e-05,0.0740737766279489
2024-05-14,525369,3.749516233187825e-05,0.053819452602552
2024-05-15,607260,1.69483783469889e-05,0.039261076152942
2024-05-16,587157,1.3411651560193598e-05,0.027034183912638
2024-05-17,515904,1.276745885559698e-05,0.027082562143896
2024-05-18,420318,1.534338609185532e-05,0.015221470160799
2024-05-19,401689,9.79972816367932e-06,0.014454176120286
2024-05-20,563681,3.280496550576119e-05,0.111451176956889
2024-05-21,653345,3.2869059600026384e-05,0.113120741120331
2024-05-22,673695,2.84759887024506e-05,0.097608425363652
2024-05-23,700045,4.6223323569959056e-05,0.091759297053396
2024-05-24,574215,3.2641746708712334e-05,0.070333989022836
2024-05-25,505119,3.46545581115209e-05,0.048894011591145
2024-05-26,505261,3.354921750232212e-05,0.054201287846874
2024-05-27,543359,3.2575836530394345e-05,0.1469011391179709
2024-05-28,559924,3.396150296810589e-05,0.154664236588029
2024-05-29,566744,2.461534904925384e-05,0.122878227482283
2024-05-30,567305,1.7553798902198837e-05,0.087539850752172
2024-05-31,531872,8.956002107321069e-06,0.075418334473692
2024-06-01,487984,7.804437182894705e-06,0.055149091967613
2024-06-02,464346,1.3134099794669866e-05,0.060700991216985
2024-06-03,559215,2.013851578757162e-05,0.1248685491860729
2024-06-04,579010,2.6392993533778493e-05,0.1083282740655569
2024-06-05,523325,3.444225077137504e-05,0.171654601453965
2024-06-06,557473,3.2137313224309304e-05,0.194165338900344
2024-06-07,549578,5.748000781489658e-05,0.161621606351079
2024-06-08,481138,3.59243230875324e-05,0.08509650373035
2024-06-09,446587,3.621637387109403e-05,0.075600484686531
2024-06-10,541762,2.9860780673647786e-05,0.111946601847066
2024-06-11,577555,3.647261843438122e-05,0.132751128516111
2024-06-12,603730,2.048967605178914e-05,0.15116718996582
2024-06-13,593424,9.290585455845303e-06,0.112275045042279
2024-06-14,570942,9.884072726223277e-06,0.088085037290859
2024-06-15,548123,1.0736764079445633e-05,0.045557309506338
2024-06-16,467175,6.583708393872066e-06,0.021898006522014
2024-06-17,575613,1.9625820775666528e-05,0.065955016035153
2024-06-18,610728,3.8896246898102937e-05,0.088579286283684
2024-06-19,522810,3.857868818044039e-05,0.078338233161132
2024-06-20,872290,3.2061133796515164e-05,9.160528266734628
2024-06-21,741448,2.5911863584849843e-05,0.08716860338046
2024-06-22,545510,3.0248612601969043e-05,0.057351083711418
2024-06-23,522712,3.1717462498295244e-05,0.057300917584512
2024-06-24,572663,4.296399815630848e-05,0.081390471280776
2024-06-25,503158,3.487925775968234e-05,0.078662178851718
2024-06-26,479951,3.0297368445221745e-05,0.072430279702263
2024-06-27,512523,9.618157534325366e-06,0.054213717183843
2024-06-28,497040,9.862184963780238e-06,0.033632924646468
2024-06-29,452507,6.96432151827538e-06,0.024351502159782
2024-06-30,462137,7.710476959823866e-06,0.026885741433936
2024-07-01,473310,2.164905329921557e-05,0.064266459611781
2024-07-02,491754,2.63330718566834e-05,0.064821922498452
2024-07-03,502906,3.582356820306098e-05,0.099873149864082
2024-07-04,547265,3.908143461681076e-05,0.091255505687388
2024-07-05,619348,6.39380782531721e-05,0.100705213280448
2024-07-06,458990,3.904782014637149e-05,0.049165189225488
2024-07-07,420802,4.218167805120782e-05,0.046037911186512
2024-07-08,564199,3.5035276680068544e-05,0.061195261186395
2024-07-09,544104,3.350730616237785e-05,0.065100083787417
2024-07-10,503743,3.2317034525644885e-05,0.079133516554428
2024-07-11,527476,1.1395448273545042e-05,0.036270327427614
2024-07-12,538127,9.58934040362605e-06,0.024862896826257
2024-07-13,440561,6.046110454110004e-06,0.026727841022064
2024-07-14,437099,1.1336771532879286e-05,0.03238965719178
2024-07-15,544613,2.541753844352408e-05,0.08547627919572
2024-07-16,605740,2.576327371910366e-05,0.095497988517834
2024-07-17,566551,3.1504890510835416e-05,0.104438595471063
2024-07-18,543321,3.148821542550301e-05,0.1047216780142469
2024-07-19,525648,3.216138665899969e-05,0.080625570556839
2024-07-20,488285,3.808959335083144e-05,0.056111065117023
2024-07-21,538039,3.3109762575274666e-05,0.072012466149141
2024-07-22,544831,3.326372752799653e-05,0.0722269413934949
2024-07-23,556459,3.155907692164995e-05,0.063606722152365
2024-07-24,461504,3.706328566908985e-05,0.061177173920772
2024-07-25,539360,1.9776098730795364e-05,0.045448302146268
2024-07-26,496541,9.436434292166403e-06,0.042181110561198
2024-07-27,470369,9.714012000906993e-06,0.045565310789082
2024-07-28,392173,8.220912976695572e-06,0.027785974246884
2024-07-29,485552,1.046061089518859e-05,0.038962545837201
2024-07-30,451263,9.237775863646338e-06,0.055592564455869
2024-07-31,471285,8.038361025193098e-06,0.047419855207557
2024-08-01,549465,1.819308428976278e-05,0.048478629627057
2024-08-02,538958,1.5124965487257764e-05,0.036230379421236
2024-08-03,499368,1.37407240041612e-05,0.023599462870452
2024-08-04,508780,3.277512119593013e-05,0.038743620984495
2024-08-05,861956,0.0001352756330247,0.299718758290623
2024-08-06,640773,1.2783381731670909e-05,0.036099377687583
2024-08-07,586309,1.398622874096656e-05,0.038551333427187
2024-08-08,571403,1.9406900146872185e-05,0.047389847958936
2024-08-09,544444,1.133642570892511e-05,0.028844539816197
2024-08-10,426766,1.0157375280795935e-05,0.011974351287423
2024-08-11,462327,1.997450846419476e-05,0.020357896855989
2024-08-12,546442,1.3881409524316524e-05,0.045490280238858
2024-08-13,531192,1.2214587071636535e-05,0.031481113830852
2024-08-14,521795,1.4665544243748597e-05,0.02326822550178
2024-08-15,544736,1.925687768656362e-05,0.030835213327695
2024-08-16,537108,1.4535690755646993e-05,0.018331066372332
2024-08-17,483058,7.676899517066418e-06,0.018001931225565
2024-08-18,495361,9.154628068396003e-06,0.020221634223714
2024-08-19,556390,1.4153824509861016e-05,0.023515092160833
2024-08-20,559290,1.0398512861779625e-05,0.029494736891403
2024-08-21,559703,1.0115297570137927e-05,0.032614802161242
2024-08-22,502156,1.0183436787669924e-05,0.019375424925276
2024-08-23,574125,1.3781802600079271e-05,0.026778225947634
2024-08-24,578238,1.0491421891342798e-05,0.018547454037546
2024-08-25,535646,7.3345810134309345e-06,0.012312139015701
2024-08-26,658698,1.4726466511897112e-05,0.025871626723068
2024-08-27,645745,2.3796130885678496e-05,0.0273284024496
2024-08-28,611074,2.4830165707748404e-05,0.024018242484873
2024-08-29,626645,1.408779090276118e-05,0.018654718122726
2024-08-30,704422,8.493916816745918e-06,0.015792865837812
2024-08-31,632423,3.321282390827406e-06,0.009114884454564
2024-09-01,673808,6.215530814224337e-06,0.010773975474675
2024-09-02,696957,6.817850885014488e-06,0.027777128627682
2024-09-03,711156,6.419976211853203e-06,0.018472677066165
2024-09-04,720997,1.4112967427681424e-05,0.033987547400499
2024-09-05,729090,2.036283853087884e-05,0.032364788183133
2024-09-06,776760,2.327183494753933e-05,0.05598937869588
2024-09-07,652221,8.16747011904789e-06,0.017814222092961
2024-09-08,632565,1.067063452654004e-05,0.015212516476647
2024-09-09,667398,1.7244543889574654e-05,0.037630101880812
2024-09-10,632867,1.5185749770262357e-05,0.038220033019497
2024-09-11,651039,1.6203424293281594e-05,0.024764911689084
2024-09-12,628727,1.4029374653144633e-05,0.03033964431645
2024-09-13,642052,1.5676467832030162e-05,0.026082207786705
2024-09-14,591646,8.1382666617313e-06,0.016384734403464
2024-09-15,570507,1.2740356284716792e-05,0.019692123066084
2024-09-16,607401,1.8424682756725385e-05,0.052601930020038
2024-09-17,619333,1.4075462350631442e-05,0.069884406185202
2024-09-18,703139,1.2781014626200904e-05,0.065921449658421
2024-09-19,775434,2.5357483788839062e-05,0.102753705747294
2024-09-20,929929,1.052320822280916e-05,0.12298615361907
2024-09-21,802575,1.1324077084557838e-05,0.100981906019673
2024-09-22,707853,8.97804750827098e-06,0.075171744818688
2024-09-23,786620,1.239230301316678e-05,0.150830061499488
2024-09-24,748904,1.1512928127475088e-05,0.146271266600256
2024-09-25,814926,6.778929708100452e-06,0.143105252910984
2024-09-26,843596,1.3217739948128434e-05,0.135510153651285
2024-09-27,912750,8.700055274537102e-06,0.1048263128187029
2024-09-28,773254,1.0957604495185067e-05,0.066607408430472
2024-09-29,753788,3.376439339524952e-06,0.047139246795921
2024-09-30,817650,5.757167888145356e-06,0.0690412349907
2024-10-01,809883,1.7636372651646e-05,0.10904483047542
2024-10-02,872939,9.79979144055107e-06,0.077012681205831
2024-10-03,874380,9.177091562980556e-06,0.054942833703177
2024-10-04,809578,5.303883223185267e-06,0.042249143016003
2024-10-05,738337,2.3824798727525844e-06,0.035927509285332
2024-10-06,731260,2.777239951964104e-06,0.04700544926931
2024-10-07,813489,5.530105197470727e-06,0.1284999009021
2024-10-08,827049,4.902508615528504e-06,0.117391060313961
2024-10-09,845211,6.358322998663916e-06,0.140299696058235
2024-10-10,835818,6.68026103990627e-06,0.086481950596839
2024-10-11,836833,6.88216911046166e-06,0.129792101751732
2024-10-12,785588,3.184427217319532e-06,0.0827483226584489
2024-10-13,777294,3.400636872494396e-06,0.067767906691023
2024-10-14,920910,8.735461404409346e-06,0.136577388454038
2024-10-15,986395,1.0717132035695658e-05,0.116435787678231
2024-10-16,912370,7.235761714186592e-06,0.089537165177187
2024-10-17,1001045,5.52266936882213e-06,0.120765226768011
2024-10-18,898300,5.284312559012843e-06,0.121770041326794
2024-10-19,706089,3.4138896565511417e-06,0.055869403362486
2024-10-20,627240,5.587729295028713e-06,0.03916349892357
2024-10-21,649834,7.601518046082501e-06,0.040254247163004
2024-10-22,675611,6.477207739901626e-06,0.050971291791063
2024-10-23,856775,6.767641332245533e-06,0.075242463004653
2024-10-24,947745,3.408879345383243e-06,0.061893779214561
2024-10-25,973359,6.127387575382686e-06,0.052786799788128
2024-10-26,776924,5.406426523284104e-06,0.029975603508669
2024-10-27,698542,2.5084532519628246e-06,0.026504131576104
2024-10-28,847887,5.6197527272206175e-06,0.060866377669461
2024-10-29,952061,4.620390125792568e-06,0.063398668487805
2024-10-30,866847,5.713619261982604e-06,0.063367933159083
2024-10-31,799086,5.655313872181954e-06,0.044460838021677
2024-11-01,806073,5.718498469783743e-06,0.041851549337808
2024-11-02,773053,3.0542863486404862e-06,0.026494522342764
2024-11-03,886897,4.360787872924955e-06,0.028508759428002
2024-11-04,730063,5.917074421061036e-06,0.029909090742468
2024-11-05,734367,6.0031076123725525e-06,0.032384576143332
2024-11-06,923189,1.0752355095664617e-05,0.106728043046478
2024-11-07,944650,7.86945211836467e-06,0.0951427827925259
2024-11-08,979922,6.100796546535641e-06,0.07417672248882
2024-11-09,866521,6.42823242866406e-06,0.048809985447447
2024-11-10,976323,1.023154789279494e-05,0.092533897075431
2024-11-11,997233,1.0547875907489854e-05,0.1406789748117179
2024-11-12,1115975,1.2569466730750364e-05,0.164796069809847
2024-11-13,1046864,1.1807071819316508e-05,0.26020551062121
2024-11-14,1006797,7.9694845755117e-06,0.14341428277512
2024-11-15,950693,6.137342115247567e-06,0.084632964773721
2024-11-16,862450,5.519942880310163e-06,0.05277343742811
2024-11-17,883364,6.653553247409311e-06,0.044527671242712
2024-11-18,972208,6.855362347022062e-06,0.070623189315609
2024-11-19,913459,5.328365970989324e-06,0.066248236599237
2024-11-20,964594,5.596621271491928e-06,0.061605587467557
2024-11-21,1117344,1.0368413290943657e-05,0.100087052713347
2024-11-22,1041003,8.871395241009438e-06,0.066695293611828
2024-11-23,1022511,7.2551076056221395e-06,0.068473039204752
2024-11-24,936727,5.92024957792521e-06,0.04487592679395
2024-11-25,919545,1.2630528762237464e-05,0.0791075275359809
2024-11-26,896583,9.397905071625949e-06,0.060168060301797
2024-11-27,1183488,5.860291790361336e-06,0.103255831483518
2024-11-28,839083,7.355813255781997e-06,0.1765068578706853
2024-11-29,955794,4.04311775537993e-06,0.049217889079212
2024-11-30,994220,4.355142215655726e-06,0.047801515484667
2024-12-01,950098,3.848437926972208e-06,0.060306240057924
2024-12-02,1115447,7.409835877077281e-06,0.13785161594085
2024-12-03,1084432,6.188510288735835e-06,0.143429110429899
2024-12-04,1125256,7.549280461318241e-06,0.1412931186960089
2024-12-05,1019182,1.179968267571772e-05,0.116780462100708
2024-12-06,1016749,6.017150489331543e-06,0.108905446477422
2024-12-07,994247,2.2835097363021324e-06,0.061831417377618
2024-12-08,969963,2.3102797362306758e-06,0.046336028757165
2024-12-09,1105927,1.1375082215340623e-05,0.1975158373230419
2024-12-10,1158741,7.113250803359008e-06,0.162564127228125
2024-12-11,1075423,4.553945141668768e-06,0.091783847749692
2024-12-12,1091745,6.891548779967823e-06,0.104303414491101
2024-12-13,1107096,2.5228198871225683e-05,0.0750258479330009
2024-12-14,1032200,3.3603428328857697e-06,0.043538986465947
2024-12-15,979519,2.9189116800355493e-06,0.040840615601541
2024-12-16,954295,5.294300404322063e-06,0.07446642438669
2024-12-17,1137954,4.777406910285614e-06,0.08762658599079
2024-12-18,1139767,8.13109725924186e-06,0.098813951134122
2024-12-19,1170401,1.1628747816411918e-05,0.129854773714281
2024-12-20,1138409,1.292729440115405e-05,0.120843534667863
2024-12-21,1199047,4.576297614639445e-06,0.046765514279421
2024-12-22,1153704,3.7391751397763856e-06,0.035695833889905
2024-12-23,1104482,5.702574203708024e-06,0.053103460002684
2024-12-24,1026873,3.7300437166866266e-06,0.034040239554111
2024-12-25,931406,2.8109382864464302e-06,0.025976585025615
2024-12-26,838692,5.023071072429718e-06,0.1687757343702308
2024-12-27,743656,6.004478194720105e-06,0.1163642490697824
2024-12-28,785817,3.265741645984717e-06,0.4451748357482286
2024-12-29,685782,2.9573125462125494e-06,0.1373811538943731
2024-12-30,888891,4.1935694034479305e-06,0.722724180236081
2024-12-31,769443,3.779848338504525e-06,1.0975376559394976
