day,tx_count,l2_fee_eth,da_gas_eth
2024-01-27 00:00:00.000 UTC,352451,4.7480690395117815,15.65759571591013
2024-01-28 00:00:00.000 UTC,408526,6.665317628008798,15.512822409000279
2024-01-29 00:00:00.000 UTC,394974,8.389010267239671,25.159903088735017
2024-01-30 00:00:00.000 UTC,375193,22.24654270012826,75.12151458390765
2024-01-31 00:00:00.000 UTC,378256,34.27918021761127,71.73361979161189
2024-02-01 00:00:00.000 UTC,408744,7.377469475000713,47.06587397287833
2024-02-02 00:00:00.000 UTC,372483,6.005299819804334,29.39169658413432
2024-02-03 00:00:00.000 UTC,351920,4.377008166990935,25.238121508080578
2024-02-04 00:00:00.000 UTC,335797,4.548714069204064,20.1793228644205
2024-02-05 00:00:00.000 UTC,350755,5.055887537129442,23.082898613788327
2024-02-06 00:00:00.000 UTC,348379,4.907504169311995,41.772345171784444
2024-02-07 00:00:00.000 UTC,340648,4.2627090816182305,49.29514429047337
2024-02-08 00:00:00.000 UTC,300326,3.382383948004394,56.12777503430983
2024-02-09 00:00:00.000 UTC,279586,4.066145186972488,63.63866634073715
2024-02-10 00:00:00.000 UTC,298579,3.2414656276810137,34.44622322768418
2024-02-11 00:00:00.000 UTC,317738,3.6458487928259804,28.57050924314731
2024-02-12 00:00:00.000 UTC,343466,17.522437442641245,101.63237261729668
2024-02-13 00:00:00.000 UTC,395343,26.490473125011476,95.2561743587167
2024-02-14 00:00:00.000 UTC,370332,26.920558429378804,75.74007122319743
2024-02-15 00:00:00.000 UTC,361267,12.0870372156854,60.00806622462047
2024-02-16 00:00:00.000 UTC,386879,5.551527993311807,48.1481320830473
2024-02-17 00:00:00.000 UTC,410482,4.090305348852955,35.230437687736924
2024-02-18 00:00:00.000 UTC,400107,4.890932407411735,44.31799051881292
2024-02-19 00:00:00.000 UTC,433693,6.134925171254099,65.77038000999164
2024-02-20 00:00:00.000 UTC,486312,9.068563261937788,93.20236506726238
2024-02-21 00:00:00.000 UTC,481970,8.117144785256604,77.49093437821902
2024-02-22 00:00:00.000 UTC,469069,7.608244160994792,91.24731596717444
2024-02-23 00:00:00.000 UTC,433994,5.972649726469502,64.74665857235249
2024-02-24 00:00:00.000 UTC,434887,4.895279432813237,44.741229737928485
2024-02-25 00:00:00.000 UTC,440631,5.806134161202701,46.86802477920628
2024-02-26 00:00:00.000 UTC,460406,10.091920709133117,88.41743454310938
2024-02-27 00:00:00.000 UTC,480915,14.690463293838471,123.1661271805956
2024-02-28 00:00:00.000 UTC,507096,33.58915212480707,186.606513149975
2024-02-29 00:00:00.000 UTC,508853,32.442378711142474,201.68203126476953
2024-03-01 00:00:00.000 UTC,430161,21.071110031372207,138.70326517751946
2024-03-02 00:00:00.000 UTC,424795,19.53920543714088,115.57793701498511
2024-03-03 00:00:00.000 UTC,424242,13.062986731503075,126.06926374056204
2024-03-04 00:00:00.000 UTC,399383,12.056292953400224,154.9700920182462
2024-03-05 00:00:00.000 UTC,484827,32.11372878373436,237.19675345338837
2024-03-06 00:00:00.000 UTC,445821,15.26312055296784,121.63884064381244
2024-03-07 00:00:00.000 UTC,418310,8.075960692917198,101.94244342302488
2024-03-08 00:00:00.000 UTC,405248,8.60961339773994,90.95452636254929
2024-03-09 00:00:00.000 UTC,449243,7.5913246942147055,100.37841779779673
2024-03-10 00:00:00.000 UTC,361134,5.204649504526645,66.4600012415192
2024-03-11 00:00:00.000 UTC,382494,8.722024143013233,77.93713117613015
2024-03-12 00:00:00.000 UTC,371029,10.842849404230579,73.53033501177035
2024-03-13 00:00:00.000 UTC,345129,8.349221829185842,78.96500972666651
2024-03-14 00:00:00.000 UTC,558955,19.280302216073405,0.469542724276707
2024-03-15 00:00:00.000 UTC,767051,15.348155964727116,0.30354314381232905
2024-03-16 00:00:00.000 UTC,628116,14.772681580603624,0.23042722410004
2024-03-17 00:00:00.000 UTC,585381,10.34147377988393,0.298818843396368
2024-03-18 00:00:00.000 UTC,661566,8.936553235234648,0.35895265921915803
2024-03-19 00:00:00.000 UTC,778447,12.847160308019326,0.362303650876709
2024-03-20 00:00:00.000 UTC,781329,18.05996696509542,0.34006873321597
2024-03-21 00:00:00.000 UTC,672231,10.43800629448513,0.303509388771727
2024-03-22 00:00:00.000 UTC,674600,8.497618411080342,0.255914986869004
2024-03-23 00:00:00.000 UTC,598888,5.443631588628784,0.211440246417489
2024-03-24 00:00:00.000 UTC,599511,8.214340955423806,0.200513667745932
2024-03-25 00:00:00.000 UTC,717912,13.332989947717929,0.384327292659441
2024-03-26 00:00:00.000 UTC,844359,22.355479095928988,0.46965159313395
2024-03-27 00:00:00.000 UTC,1.01861e+06,18.991371676030386,8.350212682871017
2024-03-28 00:00:00.000 UTC,986091,17.656249627598655,12.767421975880831
2024-03-29 00:00:00.000 UTC,929912,16.271100046035002,9.915827937060948
2024-03-30 00:00:00.000 UTC,876545,19.535394187501044,8.76632693871719
2024-03-31 00:00:00.000 UTC,744395,17.436957001590223,25.092877581339124
2024-04-01 00:00:00.000 UTC,643630,18.16645933736526,23.86118624218169
2024-04-02 00:00:00.000 UTC,679157,24.13575632622366,30.840960817919196
2024-04-03 00:00:00.000 UTC,677434,18.709828480751668,21.11529373916145
